"area_swept"	"year"	"date_yyyymmdd"	"depth_m"	"latitude"	"longitude"	"net_height_m_der"	"net_width_m_der"	"nonspecific_organics_weight_kg"	"o2_at_gear_ml_per_l_der"	"pass"	"performance"	"project"	"salinity_at_gear_psu_der"	"sampling_end_hhmmss"	"sampling_start_hhmmss"	"target_station_design_dim.stn_invalid_for_trawl_date_whid"	"bottom_temp"	"temperature_at_surface_c_der"	"trawl_id"	"turbidity_ntu_der"	"vertebrate_weight_kg"	"vessel"	"vessel_end_latitude_dd"	"vessel_end_longitude_dd"	"vessel_start_latitude_dd"	"vessel_start_longitude_dd"	"date"	"julian"	"year_month"	"NPGO"	"PDO"	"grain_size"	"lithology"
1.52800317397	2006	20060907	193.0411	43.3725	-124.65138889	5.2461	13.819	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	184411	182859	0	7.9323	NA	200603008069	NA	186.61	"Excalibur"	43.38113333	-124.64699167	43.37230833	-124.65344167	2006-09-07	249	"200609"	-0.33957171	-0.94	4.4862060546875	"soft"
1.552329214632	2006	20060908	168.1871	43.05722222	-124.71833333	5.3692	14.6583	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	145644	144038	0	7.5115	NA	200603008073	NA	130.71	"Excalibur"	43.06568333	-124.71893333	43.05661667	-124.72005	2006-09-08	250	"200609"	-0.33957171	-0.94	3.78173899650574	"soft"
1.835810943134	2006	20060908	116.0515	43.04805556	-124.60388889	5.4048	14.5103	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	161059	155359	0	8.0296	NA	200603008074	NA	221.02	"Excalibur"	43.0401	-124.60439167	43.05046667	-124.60285	2006-09-08	250	"200609"	-0.33957171	-0.94	4.21644973754883	"mixed"
1.7555675556	2006	20060908	168.9148	42.66361111	-124.69277778	5.0915	13.49	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	191712	190000	0	7.8096	NA	200603008075	NA	312.97	"Excalibur"	42.6553	-124.69066667	42.66503333	-124.692375	2006-09-08	250	"200609"	-0.33957171	-0.94	4.19219636917114	"soft"
1.850835491868	2006	20060909	89.4505	42.55638889	-124.57472222	5.4317	13.8094	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	70453	64641	0	8.0328	NA	200603008076	NA	64.22	"Excalibur"	42.5641	-124.57636667	42.55296667	-124.5747	2006-09-09	251	"200609"	-0.33957171	-0.94	3.24567127227783	"soft"
1.672897094715	2006	20060910	79.748	41.99555556	-124.40583333	5.4377	13.6103	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	70239	64609	0	8.9767	NA	200603008082	NA	275.4	"Excalibur"	41.98816667	-124.4057	41.99878333	-124.40525	2006-09-10	252	"200609"	-0.33957171	-0.94	4.03280973434448	"soft"
1.483147189485	2006	20060910	139.3382	42	-124.54777778	5.4882	13.1885	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	111425	105925	0	8.5369	NA	200603008084	NA	2448.85	"Excalibur"	41.99199167	-124.54538333	42.00185833	-124.54735833	2006-09-10	252	"200609"	-0.33957171	-0.94	4.32699966430664	"soft"
1.73375000253	2006	20060911	137.9602	41.1925	-124.33194444	5.1217	14.2077	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	102646	101022	0	8.5893	NA	200603008089	NA	2417.5	"Excalibur"	41.2011	-124.3338	41.19075	-124.33283333	2006-09-11	253	"200609"	-0.33957171	-0.94	6.59119939804077	"soft"
1.61958990906	2015	20150531	151.6488	45.86333333	-124.41833333	5.3383	12.2167	NA	1.4018	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	33.954	103046	101316	0	6.5998	NA	201503008046	NA	181.209	"Excalibur"	45.85816	-124.416665	45.86883167	-124.42039667	2015-05-31	150	"201505"	-0.71954145	1.2	6.50480508804321	"soft"
1.3321601436	2006	20060528	69.8728	46.73916667	-124.37388889	5.5913	12.84	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	80846	75134	0	8.4817	NA	200603010006	NA	111.07	"Ms. Julie"	46.7331	-124.37088333	46.74093333	-124.375675	2006-05-28	147	"200605"	-0.12194259	0.48	4.64927101135254	"hard"
1.6266258936	2006	20060528	126.6095	46.85861111	-124.68333333	4.8795	14.16	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	110528	104828	0	7.5724	NA	200603010007	NA	79.78	"Ms. Julie"	46.85156667	-124.67945	46.86025833	-124.68510833	2006-05-28	147	"200605"	-0.12194259	0.48	5.46210336685181	"soft"
1.64657640056	2006	20060529	153.8283	47.96111111	-125.15083333	4.7983	13.468	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	174940	173258	0	7.4861	NA	200603010014	NA	140.46	"Ms. Julie"	47.95393333	-125.14468333	47.96266667	-125.15306667	2006-05-29	148	"200605"	-0.12194259	0.48	6.0426197052002	"soft"
1.64107465293	2006	20060602	101.3758	47.225	-124.68638889	4.7792	13.6893	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	110102	104408	0	7.322	NA	200603010028	NA	119.8	"Ms. Julie"	47.23261667	-124.68493333	47.22270833	-124.68601667	2006-06-02	152	"200606"	-0.12747487	1.04	3.40589213371277	"hard"
1.6170591996	2006	20060602	174.0914	47.17277778	-124.92277778	4.9314	13.91	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	134629	132935	0	7.4556	NA	200603010029	NA	108.68	"Ms. Julie"	47.18101667	-124.9188	47.1715	-124.92191667	2006-06-02	152	"200606"	-0.12747487	1.04	4.33533382415771	"soft"
1.578301321982	2006	20060603	68.8987	46.43972222	-124.30666667	5.089	12.7382	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	54614	52914	0	8.3857	NA	200603010031	NA	458.9	"Ms. Julie"	46.44263333	-124.30824167	46.43333333	-124.301525	2006-06-03	153	"200606"	-0.12747487	1.04	4.93281030654907	"soft"
1.576812982095	2006	20060603	131.4473	46.205	-124.41361111	5.1917	13.4517	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	85200	83512	0	7.008	NA	200603010032	NA	163.968	"Ms. Julie"	46.21208333	-124.40895	46.203275	-124.414425	2006-06-03	153	"200606"	-0.12747487	1.04	3.92188262939453	"soft"
1.52229214203	2006	20060603	149.1448	46.28833333	-124.58777778	4.8662	12.9615	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	111554	105936	0	7.0833	NA	200603010033	NA	181.23	"Ms. Julie"	46.2814	-124.58179167	46.290125	-124.58946667	2006-06-03	153	"200606"	-0.12747487	1.04	3.39302539825439	"soft"
1.6066231284	2006	20060608	68.845	44.77083333	-124.20666667	4.9283	12.36	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	55912	54200	0	7.84	NA	200603010038	NA	190.48	"Ms. Julie"	44.76265833	-124.20903333	44.77415	-124.20665	2006-06-08	158	"200606"	-0.12747487	1.04	2.1401846408844	"soft"
1.743849877539	2006	20060608	143.45	44.96138889	-124.25944444	4.6667	13.6367	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	90636	84918	0	7.2097	NA	200603010039	NA	311.23	"Ms. Julie"	44.95313333	-124.26036667	44.963475	-124.26031667	2006-06-08	158	"200606"	-0.12747487	1.04	3.23695278167725	"soft"
1.617114496803	2006	20060609	132.8855	45.26972222	-124.18555556	5.0165	13.0897	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	54910	53234	0	7.2939	NA	200603010042	NA	96.98	"Ms. Julie"	45.26185	-124.18573333	45.27205	-124.18635	2006-06-09	159	"200606"	-0.12747487	1.04	3.38754391670227	"soft"
1.638217923496	2006	20060609	176.6143	45.29972222	-124.28194444	4.5943	13.3448	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	80918	75230	0	7.0427	NA	200603010043	NA	105.97	"Ms. Julie"	45.29135	-124.28305	45.30141667	-124.28303333	2006-06-09	159	"200606"	-0.12747487	1.04	4.07007503509521	"soft"
1.528109168607	2006	20060612	69.3017	44.14805556	-124.25138889	5.8177	12.0737	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	111513	105813	0	7.6613	NA	200603010057	NA	56.73	"Ms. Julie"	44.1551	-124.25051667	44.14516667	-124.25165	2006-06-12	162	"200606"	-0.12747487	1.04	1.73550832271576	"soft"
1.436217775028	2006	20060612	110.504	44.04916667	-124.38805556	5.0316	12.0308	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	131224	125518	0	7.3313	NA	200603010058	NA	125.41	"Ms. Julie"	44.04161667	-124.38803333	44.05170833	-124.38916667	2006-06-12	162	"200606"	-0.12747487	1.04	2.63721871376038	"soft"
1.449135747648	2006	20060612	107.8218	44.17	-124.49138889	4.9321	12.5148	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	155645	153939	0	7.3124	NA	200603010059	NA	137.83	"Ms. Julie"	44.16298333	-124.4875	44.171975	-124.49364167	2006-06-12	162	"200606"	-0.12747487	1.04	3.23334169387817	"soft"
1.5744778994	2006	20060615	167.3128	42.96194444	-124.86611111	5.4165	12.655	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	123917	122311	0	7.4141	NA	200603010071	NA	312.56	"Ms. Julie"	42.97016667	-124.86184167	42.95995833	-124.86653333	2006-06-15	165	"200606"	-0.12747487	1.04	4.11033535003662	"soft"
1.551731580219	2006	20060615	78.8548	42.98333333	-124.56083333	5.1481	12.2313	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	162857	161139	0	8.0247	NA	200603010072	NA	34.66	"Ms. Julie"	42.99135	-124.5617	42.98045	-124.56011667	2006-06-15	165	"200606"	-0.12747487	1.04	3.10074663162231	"hard"
1.496165279	2006	20060616	164.3129	43.41805556	-124.60611111	4.6667	13.3	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	83846	82204	0	7.556	NA	200603010074	NA	245.83	"Ms. Julie"	43.4105	-124.61035	43.41954167	-124.60589167	2006-06-16	166	"200606"	-0.12747487	1.04	3.86258673667908	"mixed"
1.697224384359	2006	20060622	61.3575	42.61833333	-124.47555556	4.7375	13.6419	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	72355	70619	0	6.7589	NA	200603010075	NA	78.4	"Ms. Julie"	42.6253	-124.4755	42.6156	-124.47555	2006-06-22	172	"200606"	-0.12747487	1.04	3.24175906181335	"soft"
1.425952860212	2006	20060623	54.1613	41.53527778	-124.25444444	4.8899	12.8593	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	60104	54328	0	7.6569	NA	200603010077	NA	108.35	"Ms. Julie"	41.52946667	-124.25006667	41.5371	-124.25684167	2006-06-23	173	"200606"	-0.12747487	1.04	4.98864793777466	"hard"
1.661313833794	2006	20060623	68.2233	41.43583333	-124.25555556	4.8266	13.3867	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	81131	75437	0	7.4757	NA	200603010078	NA	184.63	"Ms. Julie"	41.44250833	-124.26015	41.4335	-124.253725	2006-06-23	173	"200606"	-0.12747487	1.04	4.93435382843018	"soft"
1.758595422789	2006	20060528	155.5448	46.53222222	-124.49666667	5.8148	13.6233	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	113742	112024	0	6.896	NA	200603017007	NA	393.32	"Noahs Ark"	46.54110833	-124.499425	46.53078333	-124.4968	2006-05-28	147	"200605"	-0.12194259	0.48	5.86799001693726	"soft"
1.594316413976	2006	20060528	120.3769	46.69138889	-124.54222222	6.334	14.0536	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	143130	141406	0	7.2782	NA	200603017008	NA	236.13	"Noahs Ark"	46.69871667	-124.54646667	46.690125	-124.54128333	2006-05-28	147	"200605"	-0.12194259	0.48	5.26067399978638	"mixed"
1.693822415	2006	20060602	176.8799	45.65472222	-124.43333333	5.5299	13.22	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	114726	113014	0	7.3651	NA	200603017035	NA	336.68	"Noahs Ark"	45.66221667	-124.43966667	45.65343333	-124.43208333	2006-06-02	152	"200606"	-0.12747487	1.04	4.32156085968018	"soft"
1.628798886036	2006	20060602	192.5281	45.65694444	-124.45638889	5.2023	15.1267	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	144005	142235	0	6.9776	NA	200603017036	NA	296.09	"Noahs Ark"	45.66486667	-124.45941667	45.65605	-124.4586	2006-06-02	152	"200606"	-0.12747487	1.04	4.27266025543213	"soft"
1.7028786168	2015	20150531	169.7003	45.69111111	-124.42416667	5.113	12.8945	0.712	2.1029	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	33.9297	124923	123241	0	6.8617	NA	201503008047	NA	189.496	"Excalibur"	45.68299667	-124.425975	45.693745	-124.42357833	2015-05-31	150	"201505"	-0.71954145	1.2	4.58906888961792	"hard"
1.626473734015	2006	20060608	98.3811	44.21722222	-124.525	5.6511	13.0885	NA	NA	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	165234	163516	0	7.3635	NA	200603017050	NA	53.75	"Noahs Ark"	44.22508333	-124.5249	44.21521667	-124.52453333	2006-06-08	158	"200606"	-0.12747487	1.04	2.45985412597656	"soft"
1.7035219215	2015	20150531	174.2725	45.6175	-124.41	4.4055	13.419	NA	2.237	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	33.9225	145409	143750	0	6.9093	NA	201503008048	NA	251.97	"Excalibur"	45.620015	-124.41377833	45.62129833	-124.398475	2015-05-31	150	"201505"	-0.71954145	1.2	4.18531656265259	"soft"
1.916661038235	2006	20060821	129.3496	47.9575	-125.07083333	4.4545	14.4789	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	174526	172726	0	7.3993	NA	200603018015	NA	285.2	"Raven"	47.96714167	-125.07409167	47.95583333	-125.07185	2006-08-21	232	"200608"	-0.36663439	-0.65	5.6090407371521	"soft"
2.03564780562	2006	20060821	119.9917	47.99	-125.03583333	4.6558	14.1895	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	190516	184646	0	7.3704	NA	200603018016	NA	321.14	"Raven"	47.999675	-125.03888333	47.98808333	-125.03611667	2006-08-21	232	"200608"	-0.36663439	-0.65	5.48109292984009	"soft"
1.740679039292	2006	20060827	69.2262	44.67722222	-124.21861111	5.53	13.3313	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	92614	90950	0	7.7079	NA	200603018042	NA	251.68	"Raven"	44.66915	-124.2203	44.680175	-124.21740833	2006-08-27	238	"200608"	-0.36663439	-0.65	1.81803357601166	"soft"
2.346715809759	2006	20060901	141.1132	44.60055556	-124.53611111	4.2097	14.7579	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	122022	120158	0	7.8122	NA	200603018051	NA	941.99	"Raven"	44.58985	-124.53563333	44.60283333	-124.53445	2006-09-01	243	"200609"	-0.33957171	-0.94	2.32870101928711	"hard"
2.07146255822	2006	20060901	71.5036	44.49333333	-124.32194444	4.8591	13.8578	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	144356	142608	0	7.8563	NA	200603018052	NA	75.75	"Raven"	44.48708333	-124.32366667	44.49961667	-124.32043333	2006-09-01	243	"200609"	-0.33957171	-0.94	2.78552079200745	"hard"
1.700809775626	2006	20060901	81.6037	44.37277778	-124.375	4.94	13.7657	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	164121	162409	0	7.7416	NA	200603018053	NA	2845.551	"Raven"	44.36455	-124.37874167	44.3752	-124.37245	2006-09-01	243	"200609"	-0.33957171	-0.94	1.95549833774567	"hard"
2.181291299841	2006	20060902	192.1302	44.10972222	-124.93111111	4.3596	14.6271	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	80745	74945	0	7.5979	NA	200603018054	NA	431.24	"Raven"	44.09846667	-124.93061667	44.11061667	-124.93085	2006-09-02	244	"200609"	-0.33957171	-0.94	2.44479274749756	"soft"
1.855431351463	2006	20060902	76.8235	44.04277778	-124.25472222	5.0579	13.6313	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	120216	114452	0	7.9034	NA	200603018055	NA	70.82	"Raven"	44.05058333	-124.258125	44.03868333	-124.2584	2006-09-02	244	"200609"	-0.33957171	-0.94	2.04128432273865	"soft"
2.199001373925	2006	20060902	126.0042	43.88416667	-124.45333333	4.3375	14.6123	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	141425	135655	0	7.7584	NA	200603018056	NA	1427.62	"Raven"	43.8783	-124.45165	43.89015833	-124.45515833	2006-09-02	244	"200609"	-0.33957171	-0.94	3.2090175151825	"hard"
1.977005520603	2006	20060902	109.3981	43.80194444	-124.38	4.6393	14.2083	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	165239	163539	0	7.6576	NA	200603018057	NA	116.99	"Raven"	43.7928	-124.37929167	43.80418333	-124.3801	2006-09-02	244	"200609"	-0.33957171	-0.94	3.83131623268127	"hard"
1.930285531218	2006	20060903	89.571	43.30027778	-124.51194444	5.0947	13.5894	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	181434	175728	0	8.2159	NA	200603018062	NA	27.61	"Raven"	43.29773333	-124.51478333	43.29801667	-124.49981667	2006-09-03	245	"200609"	-0.33957171	-0.94	3.13953876495361	"mixed"
1.93902534802	2006	20060905	186.736	42.41583333	-124.72388889	4.85	14.0683	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	124422	122616	0	8.2246	NA	200603018068	NA	460.78	"Raven"	42.42125	-124.72398333	42.41083333	-124.72386667	2006-09-05	247	"200609"	-0.33957171	-0.94	4.0668683052063	"hard"
1.93958996203	2006	20060905	89.4296	42.67111111	-124.54611111	4.8556	13.919	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	183255	181531	0	8.704	NA	200603018070	NA	55.55	"Raven"	42.67695	-124.54638333	42.66565	-124.54626667	2006-09-05	247	"200609"	-0.33957171	-0.94	3.33827710151672	"soft"
1.926516520055	2006	20060906	97.2176	42.515	-124.61777778	4.5286	14.3345	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	70337	64519	0	8.2821	NA	200603018071	NA	45.87	"Raven"	42.52051667	-124.6177	42.50966667	-124.61811667	2006-09-06	248	"200609"	-0.33957171	-0.94	3.2828643321991	"hard"
1.655133146472	2015	20150601	131.9748	45.32833333	-124.17861111	4.9236	12.7668	NA	2.4564	1	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	33.8886	60609	54838	0	7.1207	NA	201503008050	NA	95.89	"Excalibur"	45.32114333	-124.17935167	45.33096667	-124.18101167	2015-06-01	151	"201506"	-1.2491977	1.54	3.49188756942749	"soft"
2.257115150208	2006	20060907	161.7189	42.17111111	-124.56805556	4.3857	14.5792	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	71350	65326	0	7.9063	NA	200603018076	NA	574.26	"Raven"	42.17755	-124.56955	42.16499167	-124.56699167	2006-09-07	249	"200609"	-0.33957171	-0.94	4.91615581512451	"soft"
1.630815009522	2006	20060908	95.6476	42.07833333	-124.44805556	4.7322	14.0507	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	71536	65754	0	8.7095	NA	200603018077	NA	205.4	"Raven"	42.08648333	-124.44993333	42.07681667	-124.44893333	2006-09-08	250	"200609"	-0.33957171	-0.94	4.38844394683838	"hard"
2.077994777793	2006	20060915	171.1399	41.49361111	-124.47666667	4.4944	15.3833	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	71538	65744	0	8.3061	NA	200603018085	NA	693.92	"Raven"	41.50371667	-124.47713333	41.492825	-124.477975	2006-09-15	257	"200609"	-0.33957171	-0.94	4.86788892745972	"soft"
1.706845548846	2007	20070818	173.2886	45.2575	-124.26222222	4.8957	13.5143	7.963	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	160125	154537	0	7.2196	NA	200703008004	NA	202.23	"Excalibur"	45.26706667	-124.26416667	45.2558	-124.26346667	2007-08-18	229	"200708"	1.4400573	0.5	3.98551225662231	"soft"
1.706357064165	2007	20070818	109.5015	45.45555556	-124.14944444	4.963	12.7889	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	181133	175551	0	7.3787	NA	200703008005	NA	290.77	"Excalibur"	45.4646	-124.14728333	45.45278333	-124.14941667	2007-08-18	229	"200708"	1.4400573	0.5	3.1016206741333	"soft"
1.684988841699	2007	20070818	177.0884	45.49166667	-124.34333333	4.7241	14.3643	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	195443	193831	0	7.0763	NA	200703008006	NA	109.48	"Excalibur"	45.50025	-124.3481	45.49054167	-124.34438333	2007-08-18	229	"200708"	1.4400573	0.5	4.27593612670898	"hard"
1.60175483625	2007	20070819	106.8642	45.70333333	-124.1725	5.0606	13.075	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	63923	62341	0	7.388	NA	200703008007	NA	134.97	"Excalibur"	45.69566667	-124.16873333	45.70615833	-124.172775	2007-08-19	230	"200708"	1.4400573	0.5	2.85525989532471	"soft"
1.558188210084	2007	20070819	132.0696	45.695	-124.255	5.0446	13.0148	12.127	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	81036	75442	0	7.2808	NA	200703008008	NA	416.77	"Excalibur"	45.70385	-124.25561667	45.69315833	-124.25441667	2007-08-19	230	"200708"	1.4400573	0.5	3.95407724380493	"soft"
1.503486711324	2007	20070819	139.4989	45.83194444	-124.305	4.9545	13.6259	57.494	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	94814	93232	0	7.2322	NA	200703008009	NA	119.71	"Excalibur"	45.83571667	-124.30493333	45.82584167	-124.30311667	2007-08-19	230	"200708"	1.4400573	0.5	5.30551242828369	"hard"
1.7813281112	2007	20070819	115.4678	45.91694444	-124.2475	4.8145	13.97	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	113118	111418	0	7.2863	NA	200703008010	NA	196.65	"Excalibur"	45.92553333	-124.24586667	45.91475	-124.2476	2007-08-19	230	"200708"	1.4400573	0.5	3.96646237373352	"soft"
1.4718924139	2007	20070819	146.2058	45.96138889	-124.44944444	5.2344	12.6905	108.335	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	131704	130122	0	7.1133	NA	200703008011	NA	162.19	"Excalibur"	45.96393333	-124.45265833	45.95484167	-124.445625	2007-08-19	230	"200708"	1.4400573	0.5	6.29170083999634	"hard"
1.618833076322	2007	20070819	107.1769	46.09333333	-124.31472222	4.9569	12.8963	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	151743	150125	0	7.2926	NA	200703008012	NA	320.13	"Excalibur"	46.10145	-124.31325	46.09055	-124.31491667	2007-08-19	230	"200708"	1.4400573	0.5	4.32025909423828	"hard"
1.625538858465	2007	20070819	102.1681	46.11861111	-124.30083333	4.9985	13.1167	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	162943	161355	0	7.3006	NA	200703008013	NA	271.15	"Excalibur"	46.11421667	-124.29081667	46.12056667	-124.30348333	2007-08-19	230	"200708"	1.4400573	0.5	4.05476570129395	"hard"
1.565053357266	2007	20070820	72.0108	45.99305556	-124.09305556	5.3775	12.6714	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	64109	62509	0	7.4625	NA	200703008014	NA	178.57	"Excalibur"	46.00071667	-124.09613333	45.99043333	-124.09138333	2007-08-20	231	"200708"	1.4400573	0.5	3.03306317329407	"soft"
1.6522129624	2007	20070820	135.7196	46.16027778	-124.51361111	5.041	13.42	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	94147	92559	0	7.1153	NA	200703008015	NA	411.68	"Excalibur"	46.1692	-124.5155	46.158225	-124.51416667	2007-08-20	231	"200708"	1.4400573	0.5	4.09484386444092	"soft"
1.65205243392	2007	20070820	73.1427	46.62388889	-124.34194444	5.039	13.384	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	175852	174228	0	7.4097	NA	200703008017	NA	140.67	"Excalibur"	46.63213333	-124.3417	46.621225	-124.342925	2007-08-20	231	"200708"	1.4400573	0.5	4.70933532714844	"hard"
1.609926373173	2007	20070820	59.9849	46.76611111	-124.33444444	5.5485	12.7833	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	192824	191136	0	7.3815	NA	200703008018	NA	204.49	"Excalibur"	46.77345	-124.338575	46.76283333	-124.33334167	2007-08-20	231	"200708"	1.4400573	0.5	4.42941236495972	"hard"
1.945442127199	2007	20070821	83.2984	46.81916667	-124.46638889	4.5605	13.8667	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	63607	61919	0	7.3777	NA	200703008019	NA	215.61	"Excalibur"	46.82693333	-124.47226667	46.8163	-124.46479167	2007-08-21	232	"200708"	1.4400573	0.5	4.76287364959717	"hard"
1.836008712306	2007	20070821	106.5121	46.99	-124.67611111	4.839	13.9889	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	83658	82028	0	7.2786	NA	200703008020	NA	260.31	"Excalibur"	46.99843333	-124.67995	46.98793333	-124.6746	2007-08-21	232	"200708"	1.4400573	0.5	4.58880853652954	"soft"
1.502040386875	2007	20070821	80.2134	47.18416667	-124.60888889	5.1054	12.9577	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	105825	104237	0	7.3579	NA	200703008021	NA	301.1	"Excalibur"	47.19161667	-124.61281667	47.1817	-124.60866667	2007-08-21	232	"200708"	1.4400573	0.5	2.61994767189026	"soft"
1.567648356529	2007	20070821	112.3829	47.42194444	-124.73805556	5.1865	13.8679	NA	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	131536	125942	0	7.2762	NA	200703008022	NA	64.16	"Excalibur"	47.42993333	-124.7394	47.42009167	-124.73746667	2007-08-21	232	"200708"	1.4400573	0.5	4.40443897247314	"soft"
1.713829259175	2007	20070821	175.9232	47.52305556	-124.9325	4.6306	14.4111	4.1	NA	2	"Satisfactory"	"Groundfish Slope and Shelf Combination Survey"	NA	150105	144541	0	7.1658	NA	200703008023	NA	395.79	"Excalibur"	47.53203333	-124.93598333	47.522	-124.932275	2007-08-21	232	"200708"	1.4400573	0.5	4.9650354385376	"soft"
