"trawl_id","date_yyyymmdd","year","project","depth_m","latitude","longitude","temperature_at_gear_c_der","PDO","NPGO"
201103018072,20110908,2011,"Groundfish Slope and Shelf Combination Survey",111.0877,42.96722222,-124.64944444,8.1583,-1.79,1.3281108
201103018073,20110908,2011,"Groundfish Slope and Shelf Combination Survey",189.0851,42.73111111,-124.70888889,7.4312,-1.79,1.3281108
201103018075,20110908,2011,"Groundfish Slope and Shelf Combination Survey",109.4237,42.53388889,-124.6375,NA,-1.79,1.3281108
201103018076,20110911,2011,"Groundfish Slope and Shelf Combination Survey",81.1891,42.58472222,-124.54166667,7.9061,-1.79,1.3281108
201103018077,20110911,2011,"Groundfish Slope and Shelf Combination Survey",112.1216,42.52888889,-124.64194444,NA,-1.79,1.3281108
201503008084,20150619,2015,"Groundfish Slope and Shelf Combination Survey",58.9515,41.63277778,-124.29194444,8.2567,1.54,-1.2491977
201203008007,20120820,2012,"Groundfish Slope and Shelf Combination Survey",129.424,46.15444444,-124.43694444,6.7997,-1.93,1.7305455
201203008008,20120820,2012,"Groundfish Slope and Shelf Combination Survey",145.9252,46.56083333,-124.46861111,6.9677,-1.93,1.7305455
201203008020,20120823,2012,"Groundfish Slope and Shelf Combination Survey",182.0822,47.59138889,-125.00916667,6.9146,-1.93,1.7305455
201203008021,20120823,2012,"Groundfish Slope and Shelf Combination Survey",64.6619,47.31027778,-124.53888889,7.1513,-1.93,1.7305455
201203008023,20120824,2012,"Groundfish Slope and Shelf Combination Survey",142.0815,47.0975,-124.82916667,6.9887,-1.93,1.7305455
201203008024,20120824,2012,"Groundfish Slope and Shelf Combination Survey",166.0051,46.93444444,-124.88166667,6.8436,-1.93,1.7305455
201203008025,20120824,2012,"Groundfish Slope and Shelf Combination Survey",141.7856,46.895,-124.75166667,6.954,-1.93,1.7305455
201203008030,20120825,2012,"Groundfish Slope and Shelf Combination Survey",129.0632,46.63222222,-124.52527778,7.0161,-1.93,1.7305455
201203008031,20120825,2012,"Groundfish Slope and Shelf Combination Survey",95.4578,46.02111111,-124.2125,7.196,-1.93,1.7305455
201203008032,20120825,2012,"Groundfish Slope and Shelf Combination Survey",81.1258,45.96833333,-124.09555556,7.3178,-1.93,1.7305455
201203008034,20120826,2012,"Groundfish Slope and Shelf Combination Survey",177.4569,45.79611111,-124.55194444,6.7822,-1.93,1.7305455
201203008035,20120826,2012,"Groundfish Slope and Shelf Combination Survey",177.9131,45.74388889,-124.48194444,6.979,-1.93,1.7305455
201203008037,20120827,2012,"Groundfish Slope and Shelf Combination Survey",139.2216,45.27416667,-124.19222222,7.2752,-1.93,1.7305455
201203008039,20120827,2012,"Groundfish Slope and Shelf Combination Survey",71.7834,44.99055556,-124.10083333,7.4926,-1.93,1.7305455
201203008040,20120827,2012,"Groundfish Slope and Shelf Combination Survey",99.27,44.8025,-124.23055556,7.4882,-1.93,1.7305455
201203008041,20120901,2012,"Groundfish Slope and Shelf Combination Survey",109.6429,44.79972222,-124.26416667,7.4775,-2.21,1.3583948
201203008055,20120904,2012,"Groundfish Slope and Shelf Combination Survey",73.1396,44.53666667,-124.23916667,7.5038,-2.21,1.3583948
201203008056,20120904,2012,"Groundfish Slope and Shelf Combination Survey",75.1461,44.62611111,-124.26194444,7.5763,-2.21,1.3583948
201203008057,20120905,2012,"Groundfish Slope and Shelf Combination Survey",63.3343,44.29972222,-124.22194444,7.4623,-2.21,1.3583948
201203008058,20120905,2012,"Groundfish Slope and Shelf Combination Survey",120.9305,44.16972222,-124.64138889,7.4252,-2.21,1.3583948
201203008059,20120905,2012,"Groundfish Slope and Shelf Combination Survey",125.7201,44.07277778,-124.67583333,7.4423,-2.21,1.3583948
201203008061,20120906,2012,"Groundfish Slope and Shelf Combination Survey",144.7031,43.94,-124.81833333,7.5701,-2.21,1.3583948
201203008068,20120907,2012,"Groundfish Slope and Shelf Combination Survey",160.55,42.98944444,-124.775,8.1493,-2.21,1.3583948
201203008073,20120909,2012,"Groundfish Slope and Shelf Combination Survey",101.6697,43.40722222,-124.44555556,8.2718,-2.21,1.3583948
201203008074,20120913,2012,"Groundfish Slope and Shelf Combination Survey",96.2319,42.45472222,-124.62722222,7.7844,-2.21,1.3583948
201203008078,20120914,2012,"Groundfish Slope and Shelf Combination Survey",80.2642,42.06555556,-124.41055556,8.8325,-2.21,1.3583948
201203008079,20120914,2012,"Groundfish Slope and Shelf Combination Survey",153.7704,42.10361111,-124.56472222,8.4406,-2.21,1.3583948
201203008082,20120915,2012,"Groundfish Slope and Shelf Combination Survey",87.7644,41.27166667,-124.26611111,9.0869,-2.21,1.3583948
201203008083,20120915,2012,"Groundfish Slope and Shelf Combination Survey",102.1957,41.52638889,-124.38277778,8.8678,-2.21,1.3583948
201503008086,20150619,2015,"Groundfish Slope and Shelf Combination Survey",96.5443,41.89305556,-124.44694444,8.1121,1.54,-1.2491977
201203010008,20120523,2012,"Groundfish Slope and Shelf Combination Survey",119.8759,47.02166667,-124.725,6.9414,-1.26,1.6274147
201203010016,20120526,2012,"Groundfish Slope and Shelf Combination Survey",114.7316,47.06305556,-124.71833333,6.8851,-1.26,1.6274147
201203010017,20120526,2012,"Groundfish Slope and Shelf Combination Survey",74.1426,46.69444444,-124.35944444,7.4852,-1.26,1.6274147
201203010018,20120526,2012,"Groundfish Slope and Shelf Combination Survey",67.9154,46.68722222,-124.32444444,7.5292,-1.26,1.6274147
201203010019,20120526,2012,"Groundfish Slope and Shelf Combination Survey",67.5508,46.59083333,-124.29805556,7.6937,-1.26,1.6274147
201203010020,20120526,2012,"Groundfish Slope and Shelf Combination Survey",74.1012,46.58861111,-124.32611111,7.6154,-1.26,1.6274147
201203010021,20120526,2012,"Groundfish Slope and Shelf Combination Survey",135.1831,46.625,-124.54305556,6.9874,-1.26,1.6274147
201203010031,20120528,2012,"Groundfish Slope and Shelf Combination Survey",190.172,45.92472222,-124.63888889,6.5267,-1.26,1.6274147
201203010032,20120529,2012,"Groundfish Slope and Shelf Combination Survey",129.3108,46.08583333,-124.40638889,6.6985,-1.26,1.6274147
201203010033,20120529,2012,"Groundfish Slope and Shelf Combination Survey",97.1425,46.15527778,-124.265,7.3228,-1.26,1.6274147
201203010034,20120529,2012,"Groundfish Slope and Shelf Combination Survey",152.1335,46.19611111,-124.545,6.4953,-1.26,1.6274147
201203010035,20120529,2012,"Groundfish Slope and Shelf Combination Survey",156.691,46.2925,-124.44861111,6.3344,-1.26,1.6274147
201203010036,20120530,2012,"Groundfish Slope and Shelf Combination Survey",96.5401,46.3325,-124.33444444,7.1083,-1.26,1.6274147
201203010037,20120530,2012,"Groundfish Slope and Shelf Combination Survey",91.9395,46.30027778,-124.30305556,6.9834,-1.26,1.6274147
201203010038,20120603,2012,"Groundfish Slope and Shelf Combination Survey",72.8513,46.02083333,-124.10083333,7.4021,-0.87,1.938326
201203010039,20120603,2012,"Groundfish Slope and Shelf Combination Survey",85.9565,45.9325,-124.14166667,6.9973,-0.87,1.938326
201203010040,20120603,2012,"Groundfish Slope and Shelf Combination Survey",140.5471,45.87361111,-124.30583333,6.2149,-0.87,1.938326
201203010041,20120603,2012,"Groundfish Slope and Shelf Combination Survey",151.8254,45.76472222,-124.40861111,6.2323,-0.87,1.938326
201203010045,20120604,2012,"Groundfish Slope and Shelf Combination Survey",158.3565,45.59833333,-124.32527778,6.5063,-0.87,1.938326
201203010046,20120604,2012,"Groundfish Slope and Shelf Combination Survey",120.9474,45.62277778,-124.20166667,6.6392,-0.87,1.938326
201203010047,20120604,2012,"Groundfish Slope and Shelf Combination Survey",67.1818,45.65361111,-124.04222222,7.3045,-0.87,1.938326
201203010048,20120604,2012,"Groundfish Slope and Shelf Combination Survey",133.16,45.49083333,-124.20333333,6.76,-0.87,1.938326
201203010049,20120605,2012,"Groundfish Slope and Shelf Combination Survey",99.9861,45.25972222,-124.12194444,7.0031,-0.87,1.938326
201203010057,20120606,2012,"Groundfish Slope and Shelf Combination Survey",87.8182,44.86583333,-124.17388889,7.3278,-0.87,1.938326
201203010058,20120606,2012,"Groundfish Slope and Shelf Combination Survey",87.536,44.7075,-124.30333333,7.6715,-0.87,1.938326
201203010059,20120609,2012,"Groundfish Slope and Shelf Combination Survey",190.3857,44.78472222,-124.54138889,6.6707,-0.87,1.938326
201203010061,20120609,2012,"Groundfish Slope and Shelf Combination Survey",147.2252,44.36277778,-124.76166667,7.2571,-0.87,1.938326
201203010064,20120610,2012,"Groundfish Slope and Shelf Combination Survey",96.9082,44.35138889,-124.62277778,7.4798,-0.87,1.938326
201203010065,20120610,2012,"Groundfish Slope and Shelf Combination Survey",117.7589,44.115,-124.5425,7.0786,-0.87,1.938326
201203010067,20120610,2012,"Groundfish Slope and Shelf Combination Survey",191.5936,43.75194444,-124.55277778,6.8327,-0.87,1.938326
201203010068,20120611,2012,"Groundfish Slope and Shelf Combination Survey",99.3886,43.73972222,-124.29111111,7.1374,-0.87,1.938326
201203010069,20120611,2012,"Groundfish Slope and Shelf Combination Survey",104.8821,43.73361111,-124.31805556,7.0833,-0.87,1.938326
201203010070,20120611,2012,"Groundfish Slope and Shelf Combination Survey",107.8046,43.77,-124.3425,7.0453,-0.87,1.938326
201203010072,20120612,2012,"Groundfish Slope and Shelf Combination Survey",158.867,42.82361111,-124.73111111,6.5467,-0.87,1.938326
201203010077,20120612,2012,"Groundfish Slope and Shelf Combination Survey",106.6467,43.015,-124.59222222,6.999,-0.87,1.938326
201203010084,20120617,2012,"Groundfish Slope and Shelf Combination Survey",176.6284,42.64944444,-124.69472222,6.6683,-0.87,1.938326
201203010089,20120621,2012,"Groundfish Slope and Shelf Combination Survey",67.0103,41.96527778,-124.37166667,7.1388,-0.87,1.938326
201203010092,20120621,2012,"Groundfish Slope and Shelf Combination Survey",133.4406,41.72388889,-124.42583333,7.2909,-0.87,1.938326
201203017027,20120527,2012,"Groundfish Slope and Shelf Combination Survey",188.0666,47.84666667,-125.12416667,6.7986,-1.26,1.6274147
201203017030,20120527,2012,"Groundfish Slope and Shelf Combination Survey",149.7667,47.60694444,-124.93972222,6.9203,-1.26,1.6274147
201203017032,20120528,2012,"Groundfish Slope and Shelf Combination Survey",84.8399,47.95527778,-124.89805556,7.352,-1.26,1.6274147
201203017033,20120528,2012,"Groundfish Slope and Shelf Combination Survey",72.2971,47.79888889,-124.77638889,7.316,-1.26,1.6274147
201203017034,20120528,2012,"Groundfish Slope and Shelf Combination Survey",76.2875,47.75472222,-124.77083333,7.2854,-1.26,1.6274147
201203017035,20120528,2012,"Groundfish Slope and Shelf Combination Survey",71.3005,47.16444444,-124.53833333,7.2117,-1.26,1.6274147
201203017036,20120528,2012,"Groundfish Slope and Shelf Combination Survey",81.8774,47.03138889,-124.56861111,7.2702,-1.26,1.6274147
201203017037,20120528,2012,"Groundfish Slope and Shelf Combination Survey",148.1371,47.05888889,-124.83361111,6.95,-1.26,1.6274147
201203017038,20120529,2012,"Groundfish Slope and Shelf Combination Survey",164.4494,47.03305556,-124.92722222,6.633,-1.26,1.6274147
201203017041,20120530,2012,"Groundfish Slope and Shelf Combination Survey",124.6384,45.89944444,-124.26472222,6.3151,-1.26,1.6274147
201203017042,20120530,2012,"Groundfish Slope and Shelf Combination Survey",142.1524,46.06444444,-124.47972222,6.3219,-1.26,1.6274147
201203017046,20120603,2012,"Groundfish Slope and Shelf Combination Survey",193.4148,45.69944444,-124.49388889,6.1232,-0.87,1.938326
201203017052,20120604,2012,"Groundfish Slope and Shelf Combination Survey",174.0437,45.55777778,-124.34972222,6.5149,-0.87,1.938326
201203017053,20120604,2012,"Groundfish Slope and Shelf Combination Survey",68.8923,45.4375,-124.05222222,7.2323,-0.87,1.938326
201203017054,20120604,2012,"Groundfish Slope and Shelf Combination Survey",65.9016,45.37055556,-124.04805556,7.204,-0.87,1.938326
201203017055,20120605,2012,"Groundfish Slope and Shelf Combination Survey",111.6619,45.30611111,-124.14222222,6.9023,-0.87,1.938326
201203017067,20120607,2012,"Groundfish Slope and Shelf Combination Survey",65.0777,44.62527778,-124.20611111,7.3798,-0.87,1.938326
201203017069,20120608,2012,"Groundfish Slope and Shelf Combination Survey",110.6099,44.4025,-124.60388889,7.5216,-0.87,1.938326
201203017073,20120609,2012,"Groundfish Slope and Shelf Combination Survey",116.2564,44.05638889,-124.4025,6.932,-0.87,1.938326
201203017074,20120609,2012,"Groundfish Slope and Shelf Combination Survey",115.3992,43.885,-124.36611111,6.9947,-0.87,1.938326
201203017075,20120609,2012,"Groundfish Slope and Shelf Combination Survey",111.2788,43.78805556,-124.37638889,7.1227,-0.87,1.938326
201203017076,20120609,2012,"Groundfish Slope and Shelf Combination Survey",107.1994,43.65416667,-124.33944444,7.2136,-0.87,1.938326
201203017082,20120610,2012,"Groundfish Slope and Shelf Combination Survey",61.2688,43.07722222,-124.50083333,7.5483,-0.87,1.938326
201203017083,20120610,2012,"Groundfish Slope and Shelf Combination Survey",129.3629,42.88111111,-124.70722222,7.2667,-0.87,1.938326
201203017085,20120611,2012,"Groundfish Slope and Shelf Combination Survey",137.3656,42.56138889,-124.67222222,6.9996,-0.87,1.938326
201203017086,20120611,2012,"Groundfish Slope and Shelf Combination Survey",104.5404,42.49138889,-124.63694444,7.1871,-0.87,1.938326
201203017089,20120612,2012,"Groundfish Slope and Shelf Combination Survey",103.4848,41.9875,-124.47444444,7.5485,-0.87,1.938326
201203017092,20120621,2012,"Groundfish Slope and Shelf Combination Survey",68.5432,41.67083333,-124.31805556,7.4157,-0.87,1.938326
201203017093,20120621,2012,"Groundfish Slope and Shelf Combination Survey",116.5248,41.50888889,-124.43055556,7.2228,-0.87,1.938326
201503008091,20150620,2015,"Groundfish Slope and Shelf Combination Survey",113.6626,41.19444444,-124.30666667,8.1241,1.54,-1.2491977
201203017220,20120823,2012,"Groundfish Slope and Shelf Combination Survey",61.1264,47.74555556,-124.70555556,7.291,-1.93,1.7305455
201203017221,20120823,2012,"Groundfish Slope and Shelf Combination Survey",101.4354,47.63166667,-124.81638889,7.0636,-1.93,1.7305455
201203017222,20120823,2012,"Groundfish Slope and Shelf Combination Survey",181.5451,47.64222222,-125.05333333,6.8933,-1.93,1.7305455
201203017227,20120824,2012,"Groundfish Slope and Shelf Combination Survey",113.4099,47.39861111,-124.71916667,7.1242,-1.93,1.7305455
201403008052,20140902,2014,"Groundfish Slope and Shelf Combination Survey",63.1363,44.5475,-124.20972222,7.9625,1.08,-0.77647484
201203017228,20120824,2012,"Groundfish Slope and Shelf Combination Survey",81.6517,47.33111111,-124.60666667,7.1378,-1.93,1.7305455
201203017229,20120824,2012,"Groundfish Slope and Shelf Combination Survey",70.8261,47.33777778,-124.57,7.1065,-1.93,1.7305455
201203017230,20120825,2012,"Groundfish Slope and Shelf Combination Survey",87.5207,46.95388889,-124.53194444,7.2562,-1.93,1.7305455
201203017231,20120825,2012,"Groundfish Slope and Shelf Combination Survey",105.547,46.98916667,-124.65194444,7.1616,-1.93,1.7305455
201203017232,20120825,2012,"Groundfish Slope and Shelf Combination Survey",112.0519,46.94166667,-124.65055556,7.1285,-1.93,1.7305455
201203017233,20120825,2012,"Groundfish Slope and Shelf Combination Survey",122.1112,46.80388889,-124.61388889,7.0516,-1.93,1.7305455
201203017234,20120825,2012,"Groundfish Slope and Shelf Combination Survey",88.4513,46.53944444,-124.38111111,7.1533,-1.93,1.7305455
201203017235,20120825,2012,"Groundfish Slope and Shelf Combination Survey",190.9346,46.46527778,-124.51027778,6.9969,-1.93,1.7305455
201203017236,20120826,2012,"Groundfish Slope and Shelf Combination Survey",133.9574,46.24833333,-124.36777778,7.0392,-1.93,1.7305455
201203017237,20120827,2012,"Groundfish Slope and Shelf Combination Survey",67.2753,45.4775,-124.04472222,7.6498,-1.93,1.7305455
201203017238,20120827,2012,"Groundfish Slope and Shelf Combination Survey",181.8895,45.43972222,-124.34722222,7.0426,-1.93,1.7305455
201203017240,20120828,2012,"Groundfish Slope and Shelf Combination Survey",117.534,44.70777778,-124.43722222,7.5105,-1.93,1.7305455
201203017241,20120901,2012,"Groundfish Slope and Shelf Combination Survey",194.1633,44.85444444,-124.48833333,7.1895,-2.21,1.3583948
201203017257,20120904,2012,"Groundfish Slope and Shelf Combination Survey",189.6003,43.69555556,-124.54972222,7.5496,-2.21,1.3583948
201203017258,20120904,2012,"Groundfish Slope and Shelf Combination Survey",113.7419,43.65833333,-124.37333333,7.7015,-2.21,1.3583948
201203017259,20120904,2012,"Groundfish Slope and Shelf Combination Survey",126.1911,43.51611111,-124.46833333,7.9194,-2.21,1.3583948
201203017260,20120905,2012,"Groundfish Slope and Shelf Combination Survey",124.1618,43.42805556,-124.5325,7.9012,-2.21,1.3583948
201203017264,20120906,2012,"Groundfish Slope and Shelf Combination Survey",76.1228,43.04888889,-124.52583333,8.0439,-2.21,1.3583948
201203017265,20120906,2012,"Groundfish Slope and Shelf Combination Survey",139.223,42.96611111,-124.71027778,8.0648,-2.21,1.3583948
201203017267,20120907,2012,"Groundfish Slope and Shelf Combination Survey",122.4708,42.59777778,-124.63083333,8.2154,-2.21,1.3583948
201203017268,20120907,2012,"Groundfish Slope and Shelf Combination Survey",82.7199,42.46944444,-124.58361111,8.7011,-2.21,1.3583948
201203017269,20120907,2012,"Groundfish Slope and Shelf Combination Survey",94.9632,42.40361111,-124.59666667,8.3419,-2.21,1.3583948
201203017275,20120909,2012,"Groundfish Slope and Shelf Combination Survey",175.9521,42.18027778,-124.57527778,8.3229,-2.21,1.3583948
201203017276,20120909,2012,"Groundfish Slope and Shelf Combination Survey",131.4075,42.20277778,-124.51416667,8.5381,-2.21,1.3583948
201303017091,20130620,2013,"Groundfish Slope and Shelf Combination Survey",78.5907,41.43222222,-124.28083333,7.5795,-0.78,0.72592328
201203017278,20120913,2012,"Groundfish Slope and Shelf Combination Survey",90.6458,41.64388889,-124.36277778,8.7387,-2.21,1.3583948
201203017282,20120914,2012,"Groundfish Slope and Shelf Combination Survey",80.9906,41.38416667,-124.2675,9.019,-2.21,1.3583948
201203017283,20120914,2012,"Groundfish Slope and Shelf Combination Survey",109.4123,41.27333333,-124.31388889,8.8614,-2.21,1.3583948
201203017284,20120914,2012,"Groundfish Slope and Shelf Combination Survey",182.3641,41.0775,-124.35444444,8.474,-2.21,1.3583948
201203017285,20120914,2012,"Groundfish Slope and Shelf Combination Survey",111.095,41.07888889,-124.30222222,9.0807,-2.21,1.3583948
201403008053,20140906,2014,"Groundfish Slope and Shelf Combination Survey",67.5747,44.98111111,-124.09361111,7.9527,1.08,-0.77647484
201403008054,20140906,2014,"Groundfish Slope and Shelf Combination Survey",124.082,45.03888889,-124.18944444,7.9872,1.08,-0.77647484
201403008055,20140906,2014,"Groundfish Slope and Shelf Combination Survey",115.382,45.26277778,-124.145,7.7966,1.08,-0.77647484
201303008007,20130825,2013,"Groundfish Slope and Shelf Combination Survey",191.5805,45.73305556,-124.54638889,6.9583,-1.04,0.56139213
201303008008,20130825,2013,"Groundfish Slope and Shelf Combination Survey",154.5611,45.86694444,-124.4675,7.0302,-1.04,0.56139213
201303008023,20130829,2013,"Groundfish Slope and Shelf Combination Survey",97.7339,47.79916667,-124.8575,7.0086,-1.04,0.56139213
201303008024,20130829,2013,"Groundfish Slope and Shelf Combination Survey",77.1539,47.76166667,-124.77305556,7.0836,-1.04,0.56139213
201303008025,20130829,2013,"Groundfish Slope and Shelf Combination Survey",104.3189,47.61972222,-124.82083333,7.0565,-1.04,0.56139213
201303008026,20130829,2013,"Groundfish Slope and Shelf Combination Survey",110.5585,47.62027778,-124.84916667,7.0645,-1.04,0.56139213
201303008027,20130829,2013,"Groundfish Slope and Shelf Combination Survey",188.8743,47.63277778,-125.07,6.9665,-1.04,0.56139213
201303008030,20130830,2013,"Groundfish Slope and Shelf Combination Survey",64.2757,47.09833333,-124.47388889,7.3481,-1.04,0.56139213
200406016141,20040709,2004,"Groundfish Triennial Shelf Survey",169.5873,46.73861111,-124.76166667,NA,0.44,0.41156805
201303008031,20130830,2013,"Groundfish Slope and Shelf Combination Survey",78.8257,47.00194444,-124.53138889,7.291,-1.04,0.56139213
201303008032,20130830,2013,"Groundfish Slope and Shelf Combination Survey",68.0131,46.63722222,-124.29916667,7.4003,-1.04,0.56139213
201303008033,20130831,2013,"Groundfish Slope and Shelf Combination Survey",141.3784,46.32138889,-124.56388889,7.2357,-1.04,0.56139213
201303008034,20130831,2013,"Groundfish Slope and Shelf Combination Survey",151.9991,46.26638889,-124.575,7.158,-1.04,0.56139213
201303008035,20130831,2013,"Groundfish Slope and Shelf Combination Survey",138.5467,46.20194444,-124.49833333,7.1082,-1.04,0.56139213
201303008036,20130831,2013,"Groundfish Slope and Shelf Combination Survey",131.9977,46.17055556,-124.43638889,7.1853,-1.04,0.56139213
201303008037,20130901,2013,"Groundfish Slope and Shelf Combination Survey",99.7131,45.61472222,-124.14277778,7.6126,-0.48,0.38985903
201303008038,20130901,2013,"Groundfish Slope and Shelf Combination Survey",193.5228,45.40777778,-124.35361111,7.3322,-0.48,0.38985903
201303008040,20130902,2013,"Groundfish Slope and Shelf Combination Survey",78.6113,45.00166667,-124.11194444,8.2224,-0.48,0.38985903
201303008041,20130902,2013,"Groundfish Slope and Shelf Combination Survey",127.5443,44.93722222,-124.22916667,7.71,-0.48,0.38985903
201303008042,20130906,2013,"Groundfish Slope and Shelf Combination Survey",132.7986,45.27361111,-124.18111111,7.7614,-0.48,0.38985903
201303008047,20130907,2013,"Groundfish Slope and Shelf Combination Survey",160.8246,44.73638889,-124.53277778,7.6989,-0.48,0.38985903
201303008048,20130907,2013,"Groundfish Slope and Shelf Combination Survey",194.2524,44.52055556,-124.62305556,7.4368,-0.48,0.38985903
201303008051,20130907,2013,"Groundfish Slope and Shelf Combination Survey",115.0445,44.09638889,-124.78027778,8.0337,-0.48,0.38985903
201303008052,20130908,2013,"Groundfish Slope and Shelf Combination Survey",71.1959,44.45305556,-124.33666667,7.8992,-0.48,0.38985903
201303008053,20130908,2013,"Groundfish Slope and Shelf Combination Survey",70.0875,44.40361111,-124.27916667,9.1388,-0.48,0.38985903
201303008054,20130908,2013,"Groundfish Slope and Shelf Combination Survey",85.7236,44.37916667,-124.45111111,7.9659,-0.48,0.38985903
201303008055,20130908,2013,"Groundfish Slope and Shelf Combination Survey",94.0432,44.30361111,-124.41638889,8.0252,-0.48,0.38985903
201303008056,20130908,2013,"Groundfish Slope and Shelf Combination Survey",101.5981,44.27833333,-124.53388889,7.9815,-0.48,0.38985903
201303008069,20130912,2013,"Groundfish Slope and Shelf Combination Survey",95.9977,41.95861111,-124.45583333,8.4539,-0.48,0.38985903
201303008070,20130912,2013,"Groundfish Slope and Shelf Combination Survey",174.5885,41.86666667,-124.50916667,8.0402,-0.48,0.38985903
201303008075,20130914,2013,"Groundfish Slope and Shelf Combination Survey",164.8329,41.65944444,-124.45305556,8.1612,-0.48,0.38985903
201303008076,20130914,2013,"Groundfish Slope and Shelf Combination Survey",91.8421,41.58416667,-124.35833333,8.5915,-0.48,0.38985903
201303008077,20130914,2013,"Groundfish Slope and Shelf Combination Survey",76.5475,41.42388889,-124.26833333,8.7983,-0.48,0.38985903
201303017024,20130530,2013,"Groundfish Slope and Shelf Combination Survey",142.9473,46.7375,-124.68722222,7.0548,0.08,0.85171232
201303017025,20130530,2013,"Groundfish Slope and Shelf Combination Survey",176.2209,46.63611111,-124.67666667,6.5374,0.08,0.85171232
201303017028,20130530,2013,"Groundfish Slope and Shelf Combination Survey",116.8348,46.36472222,-124.43277778,7.0735,0.08,0.85171232
201303017032,20130531,2013,"Groundfish Slope and Shelf Combination Survey",185.821,45.97138889,-124.63277778,6.4864,0.08,0.85171232
201303017033,20130531,2013,"Groundfish Slope and Shelf Combination Survey",113.0852,45.87083333,-124.20805556,7.3405,0.08,0.85171232
201303017036,20130601,2013,"Groundfish Slope and Shelf Combination Survey",79.7733,45.48833333,-124.07583333,7.6836,-0.78,0.72592328
201303017037,20130601,2013,"Groundfish Slope and Shelf Combination Survey",127.4311,45.40611111,-124.17694444,7.2607,-0.78,0.72592328
201303017038,20130601,2013,"Groundfish Slope and Shelf Combination Survey",176.2809,45.3875,-124.29833333,6.7799,-0.78,0.72592328
201303017039,20130601,2013,"Groundfish Slope and Shelf Combination Survey",177.3529,45.27666667,-124.26666667,6.7623,-0.78,0.72592328
201303017040,20130601,2013,"Groundfish Slope and Shelf Combination Survey",142.8928,45.28472222,-124.19416667,7.061,-0.78,0.72592328
201303017041,20130602,2013,"Groundfish Slope and Shelf Combination Survey",140.6448,45.23194444,-124.18888889,6.9514,-0.78,0.72592328
201303017045,20130603,2013,"Groundfish Slope and Shelf Combination Survey",66.6099,44.84166667,-124.13666667,7.2723,-0.78,0.72592328
201303017056,20130609,2013,"Groundfish Slope and Shelf Combination Survey",101.9932,44.19972222,-124.46916667,6.2135,-0.78,0.72592328
201303017057,20130609,2013,"Groundfish Slope and Shelf Combination Survey",83.0515,44.17972222,-124.32444444,6.916,-0.78,0.72592328
201303017058,20130609,2013,"Groundfish Slope and Shelf Combination Survey",74.3429,44.18027778,-124.24916667,7.0519,-0.78,0.72592328
201303017059,20130609,2013,"Groundfish Slope and Shelf Combination Survey",110.0514,43.94777778,-124.32027778,6.3784,-0.78,0.72592328
201303017060,20130610,2013,"Groundfish Slope and Shelf Combination Survey",189.5208,44.09138889,-124.92805556,6.6475,-0.78,0.72592328
201303017061,20130610,2013,"Groundfish Slope and Shelf Combination Survey",121.6465,43.98277778,-124.68305556,7.2656,-0.78,0.72592328
201303017063,20130610,2013,"Groundfish Slope and Shelf Combination Survey",174.638,43.92361111,-124.84472222,6.2655,-0.78,0.72592328
201303017067,20130611,2013,"Groundfish Slope and Shelf Combination Survey",143.3139,43.77666667,-124.50722222,7.1667,-0.78,0.72592328
201303017068,20130611,2013,"Groundfish Slope and Shelf Combination Survey",116.2395,43.91583333,-124.35833333,6.3988,-0.78,0.72592328
201303017069,20130611,2013,"Groundfish Slope and Shelf Combination Survey",74.3663,43.80055556,-124.23916667,7.1176,-0.78,0.72592328
201303017070,20130612,2013,"Groundfish Slope and Shelf Combination Survey",112.9949,43.68805556,-124.37027778,6.7544,-0.78,0.72592328
201303017071,20130612,2013,"Groundfish Slope and Shelf Combination Survey",93.4444,43.42194444,-124.41416667,6.9695,-0.78,0.72592328
201303017072,20130612,2013,"Groundfish Slope and Shelf Combination Survey",186.3728,43.37583333,-124.64694444,6.6339,-0.78,0.72592328
201303017074,20130612,2013,"Groundfish Slope and Shelf Combination Survey",142.8699,43.32416667,-124.62027778,6.7402,-0.78,0.72592328
201303017076,20130613,2013,"Groundfish Slope and Shelf Combination Survey",107.7956,43.17722222,-124.58222222,6.6095,-0.78,0.72592328
201303017077,20130613,2013,"Groundfish Slope and Shelf Combination Survey",143.4296,42.99194444,-124.7,6.6182,-0.78,0.72592328
201303017078,20130613,2013,"Groundfish Slope and Shelf Combination Survey",119.4977,43.00027778,-124.80027778,7.1974,-0.78,0.72592328
201303017089,20130616,2013,"Groundfish Slope and Shelf Combination Survey",80.441,42.19805556,-124.43055556,6.9527,-0.78,0.72592328
201303017090,20130620,2013,"Groundfish Slope and Shelf Combination Survey",72.1272,41.45138889,-124.26166667,7.4235,-0.78,0.72592328
200406016142,20040709,2004,"Groundfish Triennial Shelf Survey",161.4886,46.73055556,-124.73,NA,0.44,0.41156805
201303020031,20130603,2013,"Groundfish Slope and Shelf Combination Survey",72.6999,47.06888889,-124.52694444,7.0637,-0.78,0.72592328
201303020032,20130603,2013,"Groundfish Slope and Shelf Combination Survey",152.8938,46.86055556,-124.77472222,6.6728,-0.78,0.72592328
201303020036,20130604,2013,"Groundfish Slope and Shelf Combination Survey",81.2301,46.10305556,-124.17055556,7.2129,-0.78,0.72592328
